time,PeakPeriod,PeakDirection,UpcrossPeriod,SignificantWaveHeight,SeaTemperature
UTC,s,degrees_true,s,cm,degree_C
2009-01-09T22:59:00Z,10.53,220.8,3.571,96,7.65
2009-01-09T23:29:00Z,4.55,222.2,3.54,92,7
2009-01-09T23:59:00Z,10,225,3.604,98,6.65
2009-01-10T00:29:00Z,10.53,223.6,3.54,94,6.65
2009-01-10T00:59:00Z,10.53,219.4,3.571,96,6.7
2009-01-10T01:29:00Z,4,218,3.738,100,6.8
2009-01-10T01:59:00Z,10.53,225,3.738,107,6.9
2009-01-10T02:29:00Z,4,218,3.67,105,6.9
2009-01-10T02:59:00Z,10.53,222.2,3.704,110,7
2009-01-10T03:29:00Z,10.53,219.4,3.883,123,7.1
2009-01-10T03:59:00Z,4.35,216.6,3.81,123,7.1
2009-01-10T04:29:00Z,6.25,230.6,4.124,136,7.15
2009-01-10T04:59:00Z,5.88,233.4,4.124,140,7.2
2009-01-10T05:29:00Z,4.76,223.6,4.255,143,7.25
2009-01-10T05:59:00Z,7.14,239.1,4.444,151,6.9
2009-01-10T06:29:00Z,5.26,234.8,4.651,159,6.8
2009-01-10T06:59:00Z,6.25,234.8,4.598,158,7.05
2009-01-10T07:29:00Z,4.55,223.6,4.545,167,7.85
2009-01-10T07:59:00Z,5.26,223.6,4.444,165,7.85
2009-01-10T08:29:00Z,5.56,225,4.598,173,7.8
2009-01-10T08:59:00Z,6.25,223.6,4.651,184,7.75
2009-01-10T09:29:00Z,5.88,223.6,4.651,184,7.7
2009-01-10T09:59:00Z,5.88,227.8,4.938,200,7.75
2009-01-10T10:29:00Z,5.88,216.6,4.878,208,7.75
2009-01-10T10:59:00Z,5.26,226.4,4.706,197,7.55
2009-01-10T11:29:00Z,5.26,223.6,4.706,198,6.9
2009-01-10T11:59:00Z,5.88,227.8,4.545,193,6.8
2009-01-10T12:29:00Z,5.88,223.6,4.706,212,6.85
2009-01-10T12:59:00Z,5.56,219.4,4.706,217,6.95
2009-01-10T13:29:00Z,5.88,220.8,4.762,225,7
2009-01-10T13:59:00Z,6.25,220.8,4.938,235,7.1
2009-01-10T14:29:00Z,6.67,223.6,5.063,241,7.15
2009-01-10T14:59:00Z,5.56,218,5.128,251,7.3
2009-01-10T15:29:00Z,6.25,219.4,5.128,242,7.3
2009-01-10T15:59:00Z,7.14,225,5.063,233,7.35
2009-01-10T16:29:00Z,6.25,219.4,5.195,246,7.45
2009-01-10T16:59:00Z,5.88,218,5.263,242,7.45
2009-01-10T17:29:00Z,6.25,220.8,5.195,237,7.45
2009-01-10T17:59:00Z,7.14,223.6,5.479,255,7.45
2009-01-10T18:29:00Z,6.67,222.2,5.479,243,7.45
2009-01-10T18:59:00Z,6.67,222.2,5.333,232,7.45
2009-01-10T19:29:00Z,7.14,222.2,5.128,215,7.45
2009-01-10T19:59:00Z,6.25,232,5.195,228,7.45
2009-01-10T20:29:00Z,5.88,233.4,5.263,220,7.4
2009-01-10T20:59:00Z,6.67,223.6,5.195,205,7.35
2009-01-10T21:29:00Z,6.67,229.2,5.063,200,7.35
2009-01-10T21:59:00Z,5.88,229.2,4.938,207,7.35
2009-01-10T22:29:00Z,5.88,223.6,4.938,216,7.3
2009-01-10T22:59:00Z,5.88,223.6,4.938,218,7.35
2009-01-10T23:29:00Z,5.26,218,4.706,194,7.35
2009-01-10T23:59:00Z,5.26,216.6,4.706,204,7.35
2009-01-11T00:29:00Z,6.25,223.6,5,217,7.35
2009-01-11T00:59:00Z,6.25,226.4,4.762,206,7.4
2009-01-11T01:29:00Z,5.88,220.8,4.762,202,7.4
2009-01-11T01:59:00Z,6.25,222.2,4.938,221,7.45
2009-01-11T02:29:00Z,5.26,222.2,5,236,7.5
2009-01-11T02:59:00Z,10,220.8,5.195,241,7.55
2009-01-11T03:29:00Z,10,222.2,5.195,240,7.5
2009-01-11T03:59:00Z,5.88,220.8,5.263,247,7.55
2009-01-11T04:29:00Z,10.53,220.8,5.263,237,7.55
2009-01-11T04:59:00Z,7.69,220.8,5.333,231,7.6
2009-01-11T05:29:00Z,8.33,222.2,5.405,241,7.6
2009-01-11T05:59:00Z,8.33,222.2,5.333,220,7.6
2009-01-11T06:29:00Z,8.33,227.8,5.405,243,7.65
2009-01-11T06:59:00Z,9.09,227.8,5.556,241,7.6
2009-01-11T07:29:00Z,8.33,226.4,5.405,231,7.55
2009-01-11T07:59:00Z,7.69,223.6,5.405,230,7.55
2009-01-11T08:29:00Z,7.69,226.4,5.263,226,7.55
2009-01-11T08:59:00Z,7.69,223.6,5.333,222,7.6
2009-01-11T09:29:00Z,7.14,220.8,5.333,219,7.6
2009-01-11T09:59:00Z,8.33,225,5.333,229,7.6
2009-01-11T10:29:00Z,8.33,225,5.405,245,7.6
2009-01-11T10:59:00Z,6.67,218,5.128,231,7.65
2009-01-11T11:59:00Z,6.67,216.6,5.195,245,7.8
2009-01-11T12:29:00Z,5.56,216.6,5.195,237,7.85
2009-01-11T12:59:00Z,7.14,219.4,5.128,236,7.85
2009-01-11T13:29:00Z,6.67,216.6,5,226,7.9
2009-01-11T13:59:00Z,6.25,218,5.063,227,7.85
2009-01-11T14:29:00Z,6.25,219.4,5.128,228,7.8
2009-01-11T14:59:00Z,7.69,216.6,5.263,238,7.8
2009-01-11T15:29:00Z,7.14,216.6,5.063,227,7.6
2009-01-11T15:59:00Z,6.67,215.2,5.405,240,7.55
2009-01-11T16:29:00Z,7.14,216.6,5.263,219,7.6
2009-01-11T16:59:00Z,6.25,215.2,5.063,201,7.55
2009-01-11T17:29:00Z,8.33,219.4,5.128,208,7.6
2009-01-11T17:59:00Z,7.14,215.2,5.263,227,7.65
2009-01-11T18:29:00Z,5.88,219.4,5.195,216,7.65
2009-01-11T18:59:00Z,6.67,222.2,5.479,223,7.65
2009-01-11T19:29:00Z,6.67,219.4,5.479,222,7.7
2009-01-11T19:59:00Z,10,225,5.405,223,7.9
2009-01-11T20:29:00Z,10.53,232,5.405,206,7.9
2009-01-11T20:59:00Z,5.56,220.8,5.195,198,7.9
2009-01-11T21:29:00Z,6.25,218,5.195,195,7.85
2009-01-11T21:59:00Z,6.25,219.4,5.063,185,7.85
2009-01-11T22:29:00Z,6.25,220.8,4.878,183,7.85
2009-01-11T22:59:00Z,5.88,220.8,4.762,184,7.8
2009-01-11T23:29:00Z,5.88,219.4,4.819,194,7.8
2009-01-11T23:59:00Z,5.88,219.4,4.762,190,7.75
2009-01-12T00:29:00Z,5,220.8,4.706,190,7.75
2009-01-12T00:59:00Z,5.56,218,4.762,196,7.8
2009-01-12T01:29:00Z,5.88,220.8,4.762,188,7.8
2009-01-12T01:59:00Z,5.56,216.6,4.494,190,7.8
2009-01-12T02:29:00Z,6.67,223.6,4.545,185,7.8
2009-01-12T02:59:00Z,5.88,219.4,4.651,185,7.7
2009-01-12T03:29:00Z,5.88,219.4,4.878,201,7.75
2009-01-12T03:59:00Z,6.67,223.6,4.878,192,7.8
2009-01-12T04:29:00Z,5.88,223.6,4.938,183,7.8
2009-01-12T04:59:00Z,5.88,218,4.878,182,7.8
2009-01-12T05:29:00Z,6.67,225,5.195,180,7.8
2009-01-12T05:59:00Z,9.09,244.7,5.063,170,7.8
2009-01-12T06:29:00Z,18.18,229.2,5.556,176,7.8
2009-01-12T06:59:00Z,10,236.3,5.405,171,7.8
2009-01-12T07:29:00Z,18.18,227.8,5.333,167,7.75
2009-01-12T07:59:00Z,6.67,229.2,5.479,161,7.75
2009-01-12T08:29:00Z,10.53,233.4,5.714,159,7.7
2009-01-12T08:59:00Z,8.33,237.7,5.479,152,7.7
2009-01-12T09:29:00Z,8.33,239.1,5.479,142,7.7
2009-01-12T09:59:00Z,20,229.2,5.333,133,7.7
2009-01-12T10:29:00Z,6.67,227.8,5.195,129,7.7
2009-01-12T10:59:00Z,6.25,230.6,5.128,127,7.7
2009-01-12T11:29:00Z,7.69,234.8,4.878,117,7.7
2009-01-12T11:59:00Z,18.18,230.6,4.762,113,7.7
2009-01-12T12:29:00Z,18.18,223.6,4.762,109,7.7
2009-01-12T12:59:00Z,16.67,227.8,4.878,109,7.7
2009-01-12T13:29:00Z,15.38,236.3,4.762,104,7.75
2009-01-12T13:59:00Z,16.67,229.2,4.706,106,7.75
2009-01-12T14:29:00Z,18.18,234.8,4.651,104,7.7
2009-01-12T14:59:00Z,18.18,225,4.651,102,7.7
2009-01-12T15:29:00Z,18.18,236.3,5.195,107,7.7
2009-01-12T15:59:00Z,16.67,230.6,5.333,117,7.75
2009-01-12T16:29:00Z,16.67,230.6,5.634,112,7.75
2009-01-12T16:59:00Z,9.09,243.3,5.405,108,7.75
2009-01-12T17:29:00Z,10,237.7,5.97,113,7.75
2009-01-12T17:59:00Z,10.53,237.7,5.97,114,7.75
2009-01-12T18:29:00Z,9.09,244.7,6.061,106,7.7
2009-01-12T18:59:00Z,13.33,234.8,6.349,106,7.7
2009-01-12T19:29:00Z,10.53,244.7,6.349,105,7.5
2009-01-12T19:59:00Z,10,241.9,6.154,101,7.7
2009-01-12T20:29:00Z,10.53,234.8,5.128,108,7.7
2009-01-12T20:59:00Z,16.67,232,5,113,7.7
2009-01-12T21:29:00Z,9.09,240.5,5.405,117,7.7
2009-01-12T21:59:00Z,9.09,243.3,5.556,112,7.7
2009-01-12T22:29:00Z,10,240.5,5.556,111,7.7
2009-01-12T22:59:00Z,10.53,243.3,5.714,107,7.65
2009-01-12T23:29:00Z,9.09,243.3,5.634,100,7.65
2009-01-12T23:59:00Z,10.53,241.9,5.195,96,7.6
2009-01-13T00:29:00Z,10.53,232,4.545,89,7.6
2009-01-13T00:59:00Z,10.53,237.7,4.396,84,7.55
2009-01-13T01:29:00Z,15.38,232,4.255,81,7.5
2009-01-13T01:59:00Z,10.53,246.1,4.167,78,7.55
2009-01-13T02:29:00Z,14.29,234.8,4.082,78,7.6
2009-01-13T02:59:00Z,10,240.5,4.651,80,7.65
2009-01-13T03:29:00Z,13.33,229.2,4.651,76,7.65
2009-01-13T03:59:00Z,10,246.1,4.878,78,7.65
2009-01-13T04:29:00Z,11.11,236.3,4.706,80,7.6
2009-01-13T04:59:00Z,10.53,240.5,5.263,86,7.5
2009-01-13T05:29:00Z,11.11,246.1,4.444,86,7.45
2009-01-13T05:59:00Z,10.53,244.7,4.819,90,7.25
2009-01-13T06:29:00Z,10.53,246.1,4.938,89,7.5
2009-01-13T06:59:00Z,10.53,243.3,4.819,86,7.6
2009-01-13T07:29:00Z,10,248.9,4.878,90,7.55
2009-01-13T07:59:00Z,9.09,243.3,4.651,94,7.55
2009-01-13T08:29:00Z,13.33,229.2,4.301,91,7.5
2009-01-13T08:59:00Z,12.5,234.8,4.444,95,7.5
2009-01-13T09:29:00Z,8.33,241.9,4.706,93,7.35
2009-01-13T09:59:00Z,6.67,247.5,4.819,82,7.2
2009-01-13T10:29:00Z,7.69,241.9,4.878,88,7.2
2009-01-13T10:59:00Z,7.14,248.9,4.598,90,7.15
2009-01-13T11:29:00Z,8.33,246.1,4.348,89,7.1
2009-01-13T11:59:00Z,7.69,247.5,4.255,88,7.05
2009-01-13T12:29:00Z,6.25,250.3,4,80,7.05
2009-01-13T12:59:00Z,6.67,254.5,4.211,75,7.1
2009-01-13T13:29:00Z,10,234.8,4.494,73,7.2
2009-01-13T13:59:00Z,7.69,250.3,3.96,69,7.2
2009-01-13T14:29:00Z,7.69,246.1,3.81,74,7.3
2009-01-13T14:59:00Z,6.67,251.7,4.167,77,7.4
2009-01-13T15:29:00Z,7.69,247.5,4.167,76,7.4
2009-01-13T15:59:00Z,7.14,243.3,4.348,75,7.45
2009-01-13T16:29:00Z,7.14,243.3,4.396,69,7.5
2009-01-13T16:59:00Z,7.69,241.9,4.706,75,7.55
2009-01-13T17:29:00Z,8.33,241.9,4.444,80,7.55
2009-01-13T17:59:00Z,6.67,234.8,4.255,78,6.95
2009-01-13T18:29:00Z,7.69,246.1,4.762,77,6.9
2009-01-13T18:59:00Z,7.69,246.1,5,78,7.25
2009-01-13T19:29:00Z,10,232,5.333,84,7.35
2009-01-13T19:59:00Z,7.69,246.1,5.263,82,7.2
2009-01-13T20:29:00Z,10.53,239.1,5.263,86,7.2
2009-01-13T20:59:00Z,9.09,237.7,5.128,83,7.2
2009-01-13T21:29:00Z,9.09,239.1,5.195,85,7.1
2009-01-13T21:59:00Z,8.33,244.7,5.263,90,6.9
2009-01-13T22:29:00Z,10,239.1,5.195,88,6.85
2009-01-13T22:59:00Z,10,241.9,4.706,85,6.85
2009-01-13T23:29:00Z,10,240.5,4.444,87,7.05
2009-01-13T23:59:00Z,9.09,239.1,4,82,7.05
2009-01-14T00:29:00Z,11.11,236.3,3.883,78,6.95
2009-01-14T00:59:00Z,9.09,236.3,3.704,79,6.95
2009-01-14T01:29:00Z,8.33,233.4,3.67,78,6.9
2009-01-14T01:59:00Z,9.09,232,3.478,77,6.95
2009-01-14T02:29:00Z,9.09,236.3,3.361,80,7
2009-01-14T02:59:00Z,7.69,244.7,3.39,79,7
2009-01-14T03:29:00Z,12.5,239.1,3.333,76,7.05
2009-01-14T03:59:00Z,9.09,234.8,3.333,78,7.1
2009-01-14T04:29:00Z,3.13,167.3,3.361,88,7.2
2009-01-14T04:59:00Z,3.13,168.8,3.509,88,7.3
2009-01-14T05:29:00Z,3.33,171.6,3.509,102,7.35
2009-01-14T05:59:00Z,3.33,149.1,3.448,97,7.4
2009-01-14T06:29:00Z,3.57,157.5,3.478,95,7.45
2009-01-14T06:59:00Z,3.85,149.1,3.54,110,7.45
2009-01-14T07:29:00Z,3.45,150.5,3.419,112,7.45
2009-01-14T07:59:00Z,4,165.9,3.571,136,7.45
2009-01-14T08:29:00Z,4,156.1,3.54,130,7.45
2009-01-14T08:59:00Z,4,154.7,3.509,125,7.4
2009-01-14T09:29:00Z,3.7,146.3,3.509,121,7.25
2009-01-14T09:59:00Z,3.85,144.8,3.54,129,7.2
2009-01-14T10:29:00Z,3.85,140.6,3.636,135,7.1
2009-01-14T10:59:00Z,3.85,137.8,3.636,139,7.05
2009-01-14T11:29:00Z,4,144.8,3.704,140,6.85
2009-01-14T11:59:00Z,4.17,154.7,3.846,151,6.9
2009-01-14T12:29:00Z,3.85,154.7,3.774,147,6.9
2009-01-14T12:59:00Z,4.17,178.6,3.81,146,6.95
2009-01-14T13:29:00Z,3.85,173,3.883,141,7
2009-01-14T13:59:00Z,4.35,209.5,3.96,124,6.9
2009-01-14T14:29:00Z,4.35,210.9,4.082,127,6.85
2009-01-14T14:59:00Z,9.09,220.8,4.04,122,6.8
2009-01-14T15:29:00Z,8.33,225,4.211,120,6.8
2009-01-14T15:59:00Z,8.33,226.4,4.124,119,6.75
2009-01-14T16:29:00Z,9.09,220.8,4.082,116,6.7
2009-01-14T16:59:00Z,6.67,222.2,4.167,124,6.75
2009-01-14T17:29:00Z,8.33,223.6,4.255,132,6.9
2009-01-14T17:59:00Z,9.09,220.8,4.082,127,7.05
2009-01-14T18:29:00Z,9.09,222.2,4,144,7.2
2009-01-14T18:59:00Z,8.33,218,4.124,141,7.3
2009-01-14T19:29:00Z,9.09,215.2,4.255,153,7.35
2009-01-14T19:59:00Z,8.33,216.6,4.348,152,7.35
2009-01-14T20:29:00Z,9.09,223.6,4.348,157,7.4
2009-01-14T20:59:00Z,11.11,220.8,4.396,169,7.4
2009-01-14T21:29:00Z,9.09,230.6,4.348,169,7.35
2009-01-14T21:59:00Z,10,239.1,4.167,148,7.4
2009-01-14T22:29:00Z,9.09,232,4.082,156,7.3
2009-01-14T22:59:00Z,10.53,240.5,4.124,144,6.95
2009-01-14T23:29:00Z,3.57,171.6,4.124,161,7
2009-01-14T23:59:00Z,12.5,227.8,4.348,148,7.05
2009-01-15T00:29:00Z,11.76,229.2,4.211,139,7
2009-01-15T00:59:00Z,10,225,4.396,145,7.05
2009-01-15T01:29:00Z,11.76,229.2,4.255,129,7.15
2009-01-15T01:59:00Z,13.33,227.8,4.494,129,7.05
2009-01-15T02:29:00Z,11.76,237.7,4.348,130,7.1
2009-01-15T02:59:00Z,12.5,232,4.348,130,7.2
2009-01-15T03:29:00Z,12.5,239.1,4.444,138,7.2
2009-01-15T03:59:00Z,12.5,239.1,4.348,142,7.2
2009-01-15T04:29:00Z,12.5,243.3,4.301,142,7.25
2009-01-15T04:59:00Z,12.5,232,4.211,134,7.25
2009-01-15T05:29:00Z,11.76,239.1,4.301,139,7.25
2009-01-15T05:59:00Z,12.5,234.8,4.396,129,7.25
2009-01-15T06:29:00Z,13.33,236.3,4.255,131,7.35
2009-01-15T06:59:00Z,14.29,234.8,4.396,138,7.35
2009-01-15T07:29:00Z,13.33,232,4.444,146,7.4
2009-01-15T07:59:00Z,13.33,237.7,4.348,138,7.4
2009-01-15T08:29:00Z,8.33,219.4,4.494,151,7.45
2009-01-15T08:59:00Z,10,223.6,4.598,151,7.45
2009-01-15T09:29:00Z,14.29,232,4.706,155,7.4
2009-01-15T09:59:00Z,15.38,239.1,4.651,161,7.4
2009-01-15T10:29:00Z,10,232,4.545,157,7.4
2009-01-15T10:59:00Z,7.69,230.6,4.651,164,7.4
2009-01-15T11:29:00Z,9.09,232,4.762,167,7.35
2009-01-15T11:59:00Z,10.53,232,4.651,165,7.4
2009-01-15T12:29:00Z,8.33,233.4,5,193,7.45
2009-01-15T12:59:00Z,7.69,229.2,4.938,195,7.55
2009-01-15T13:29:00Z,6.67,226.4,5.128,188,7.5
2009-01-15T13:59:00Z,5.56,225,4.938,189,7.5
2009-01-15T14:29:00Z,16.67,225,4.819,172,7.4
2009-01-15T14:59:00Z,11.11,237.7,4.878,173,7.3
2009-01-15T15:29:00Z,7.69,226.4,4.819,168,7.25
2009-01-15T15:59:00Z,14.29,237.7,4.762,158,7.25
2009-01-15T16:29:00Z,15.38,230.6,4.762,147,7.25
2009-01-15T16:59:00Z,9.09,233.4,4.706,148,7.3
2009-01-15T17:29:00Z,13.33,232,4.545,130,7.3
2009-01-15T17:59:00Z,7.69,233.4,5.063,139,7.25
2009-01-15T18:29:00Z,7.14,230.6,5,132,7.25
2009-01-15T18:59:00Z,6.67,233.4,5.195,140,7.25
2009-01-15T19:29:00Z,7.69,237.7,5.195,137,7.3
2009-01-15T19:59:00Z,14.29,234.8,5.333,140,7.3
2009-01-15T20:29:00Z,8.33,223.6,5.556,128,7.3
2009-01-15T20:59:00Z,8.33,223.6,5.714,140,7.3
2009-01-15T21:29:00Z,10,234.8,5.882,137,7.3
2009-01-15T21:59:00Z,8.33,225,5.882,129,7.3
2009-01-15T22:29:00Z,10,223.6,5.714,134,7.3
2009-01-15T22:59:00Z,7.69,230.6,5.556,129,7.35
2009-01-15T23:29:00Z,8.33,226.4,5.634,130,7.35
2009-01-15T23:59:00Z,8.33,232,5.333,130,7.35
2009-01-16T00:29:00Z,9.09,232,4.938,124,7.35
2009-01-16T00:59:00Z,7.69,233.4,4.819,126,7.35
2009-01-16T01:29:00Z,11.11,232,4.651,121,7.3
2009-01-16T01:59:00Z,14.29,233.4,4.444,124,7.35
2009-01-16T02:29:00Z,6.67,230.6,4.255,121,7.35
2009-01-16T02:59:00Z,10,234.8,4.255,120,7.35
2009-01-16T03:29:00Z,7.14,230.6,4.211,125,7.35
2009-01-16T03:59:00Z,6.25,227.8,3.96,118,7.3
2009-01-16T04:29:00Z,7.14,230.6,4.04,120,7.3
2009-01-16T04:59:00Z,7.69,233.4,3.96,116,7.3
2009-01-16T05:29:00Z,7.14,225,3.883,120,7.3
2009-01-16T05:59:00Z,7.14,233.4,3.846,115,7.3
2009-01-16T06:29:00Z,6.67,229.2,3.922,123,7.3
2009-01-16T06:59:00Z,7.14,227.8,4.124,125,7.3
2009-01-16T07:29:00Z,5.56,226.4,4.124,130,7.35
2009-01-16T07:59:00Z,5.88,222.2,4.124,142,7.35
2009-01-16T08:29:00Z,5.56,220.8,4.124,148,7.4
2009-01-16T08:59:00Z,7.14,216.6,4.167,153,7.45
2009-01-16T09:29:00Z,6.67,222.2,4.255,158,7.45
2009-01-16T09:59:00Z,6.67,225,4.211,161,7.45
2009-01-16T10:29:00Z,7.69,227.8,4.444,184,7.5
2009-01-16T10:59:00Z,7.14,222.2,4.706,181,7.5
2009-01-16T11:29:00Z,8.33,229.2,4.938,173,7.5
2009-01-16T11:59:00Z,6.67,222.2,4.651,147,7.5
2009-01-16T12:29:00Z,7.69,223.6,5,149,7.5
2009-01-16T12:59:00Z,7.14,222.2,5,149,7.5
2009-01-16T13:29:00Z,8.33,225,4.878,145,7.45
2009-01-16T13:59:00Z,9.09,227.8,4.938,141,7.45
2009-01-16T14:29:00Z,8.33,225,4.819,137,7.45
2009-01-16T14:59:00Z,10,230.6,4.819,135,7.45
2009-01-16T15:29:00Z,9.09,223.6,4.444,123,7.45
2009-01-16T15:59:00Z,9.09,222.2,4.545,128,7.45
2009-01-16T16:29:00Z,9.09,220.8,4.396,127,7.45
2009-01-16T16:59:00Z,10,223.6,4.598,129,7.45
2009-01-16T17:29:00Z,9.09,227.8,4.494,121,7.45
2009-01-16T17:59:00Z,8.33,226.4,4.444,121,7.45
2009-01-16T18:29:00Z,8.33,222.2,4.651,128,7.45
2009-01-16T18:59:00Z,10,220.8,4.396,113,7.45
2009-01-16T19:29:00Z,9.09,222.2,4.301,116,7.45
2009-01-16T19:59:00Z,9.09,219.4,4.211,121,7.5
2009-01-16T20:29:00Z,10,218,4.167,121,7.5
2009-01-16T20:59:00Z,10.53,225,4.124,125,7.5
2009-01-16T21:29:00Z,9.09,216.6,3.922,125,7.5
2009-01-16T21:59:00Z,10,216.6,4.04,132,7.5
2009-01-16T22:29:00Z,4.35,215.2,4.124,135,7.5
2009-01-16T22:59:00Z,9.09,227.8,4.211,144,7.5
2009-01-16T23:29:00Z,5.88,222.2,4.396,150,7.5
2009-01-16T23:59:00Z,4.55,225,4.396,145,7.5
2009-01-17T00:29:00Z,5.88,230.6,4.494,142,7.45
2009-01-17T01:59:00Z,6.25,225,4.494,169,7.5
2009-01-17T02:29:00Z,7.14,226.4,4.706,186,7.45
2009-01-17T02:59:00Z,5.56,240.5,4.545,187,7.45
2009-01-17T03:29:00Z,6.67,229.2,4.545,174,7.45
2009-01-17T03:59:00Z,5.56,244.7,4.762,177,7.45
2009-01-17T04:29:00Z,5.88,234.8,4.706,164,7.4
2009-01-17T04:59:00Z,7.14,233.4,4.651,158,7.4
2009-01-17T05:29:00Z,6.67,230.6,4.545,163,7.45
2009-01-17T05:59:00Z,5.26,246.1,4.545,168,7.5
2009-01-17T06:29:00Z,6.25,223.6,4.494,159,7.55
2009-01-17T06:59:00Z,5.56,229.2,4.444,149,7.55
2009-01-17T07:29:00Z,8.33,232,4.545,139,7.6
2009-01-17T07:59:00Z,8.33,234.8,4.444,140,7.65
2009-01-17T08:29:00Z,8.33,229.2,4.494,140,7.65
2009-01-17T08:59:00Z,8.33,232,4.651,151,7.7
2009-01-17T09:29:00Z,10.53,220.8,4.706,153,7.75
2009-01-17T09:59:00Z,9.09,222.2,4.494,149,7.7
2009-01-17T10:29:00Z,20,230.6,4.301,161,7.7
2009-01-17T10:59:00Z,4.35,203.9,4.211,175,7.7
2009-01-17T11:29:00Z,9.09,232,4.301,179,7.65
2009-01-17T11:59:00Z,9.09,227.8,4.255,163,7.65
2009-01-17T12:29:00Z,4.76,222.2,4.348,181,7.7
2009-01-17T12:59:00Z,6.67,226.4,4.598,233,7.75
2009-01-17T13:59:00Z,6.67,218,5.333,315,7.75
2009-01-17T14:29:00Z,7.69,222.2,5.634,320,7.75
2009-01-17T14:59:00Z,7.14,222.2,5.714,292,7.75
2009-01-17T15:29:00Z,6.25,234.8,5.882,306,7.7
2009-01-17T15:59:00Z,6.67,237.7,6.25,375,7.7
2009-01-17T16:29:00Z,7.69,233.4,6.349,405,7.7
2009-01-17T16:59:00Z,6.67,230.6,6.25,368,7.7
2009-01-17T17:59:00Z,7.69,233.4,5.97,365,7.75
2009-01-17T18:29:00Z,7.14,241.9,6.452,330,7.7
2009-01-17T18:59:00Z,8.33,237.7,6.25,294,7.7
2009-01-17T19:29:00Z,6.67,240.5,6.061,286,7.7
2009-01-17T19:59:00Z,7.69,236.3,5.797,273,7.7
2009-01-17T20:29:00Z,6.67,233.4,5.634,278,7.75
2009-01-17T20:59:00Z,7.69,234.8,6.154,281,7.7
2009-01-17T21:29:00Z,7.14,234.8,5.97,261,7.75
2009-01-17T21:59:00Z,6.67,240.5,5.797,243,7.7
2009-01-17T22:29:00Z,7.69,237.7,5.634,242,7.7
2009-01-17T22:59:00Z,6.25,233.4,5.714,243,7.75
2009-01-17T23:29:00Z,7.69,243.3,5.797,227,7.75
2009-01-17T23:59:00Z,8.33,237.7,5.882,219,7.75
2009-01-18T00:29:00Z,9.09,243.3,5.556,225,7.7
2009-01-18T00:59:00Z,8.33,239.1,5.479,222,7.65
2009-01-18T01:29:00Z,9.09,251.7,5.556,228,7.65
2009-01-18T01:59:00Z,8.33,247.5,5.797,239,7.65
2009-01-18T02:29:00Z,7.69,246.1,5.556,217,7.65
2009-01-18T02:59:00Z,7.14,237.7,5.333,217,7.65
2009-01-18T03:29:00Z,6.67,239.1,5.333,210,7.6
2009-01-18T03:59:00Z,6.67,237.7,5.333,194,7.55
2009-01-18T04:29:00Z,7.69,233.4,5.128,196,7.55
2009-01-18T04:59:00Z,6.67,239.1,4.878,187,7.6
2009-01-18T05:29:00Z,6.25,229.2,4.651,174,7.6
2009-01-18T05:59:00Z,7.14,229.2,4.762,173,7.65
2009-01-18T06:29:00Z,5.88,236.3,4.651,182,7.65
2009-01-18T06:59:00Z,6.25,244.7,4.651,189,7.65
2009-01-18T07:29:00Z,6.25,239.1,4.651,198,7.7
2009-01-18T07:59:00Z,5.26,243.3,4.598,195,7.7
2009-01-18T08:29:00Z,5.56,240.5,4.651,203,7.7
2009-01-18T08:59:00Z,7.14,229.2,4.938,218,7.7
2009-01-18T09:29:00Z,5.88,241.9,5.128,244,7.75
2009-01-18T09:59:00Z,6.25,239.1,5.063,239,7.75
2009-01-18T10:29:00Z,6.67,233.4,5.128,256,7.8
2009-01-18T10:59:00Z,5.88,250.3,5.195,255,7.8
2009-01-18T11:29:00Z,6.25,248.9,5.263,266,7.75
2009-01-18T11:59:00Z,5.88,264.4,5.405,249,7.75
2009-01-18T12:29:00Z,7.14,234.8,5.556,231,7.7
2009-01-18T12:59:00Z,6.25,241.9,5.333,236,7.7
2009-01-18T13:29:00Z,6.67,241.9,5.128,219,7.7
2009-01-18T13:59:00Z,7.69,247.5,5.333,226,7.7
2009-01-18T14:29:00Z,7.14,239.1,5.405,241,7.7
2009-01-18T14:59:00Z,7.69,241.9,5.405,221,7.75
2009-01-18T15:29:00Z,8.33,239.1,5.263,213,7.75
2009-01-18T15:59:00Z,7.14,236.3,5,208,7.7
2009-01-18T16:29:00Z,7.14,227.8,5,216,7.7
2009-01-18T16:59:00Z,7.14,227.8,4.938,210,7.75
2009-01-18T17:29:00Z,7.69,234.8,4.938,192,7.75
2009-01-18T17:59:00Z,6.67,229.2,5.128,186,7.75
2009-01-18T18:29:00Z,8.33,233.4,5.195,177,7.7
2009-01-18T18:59:00Z,7.14,229.2,5,172,7.7
2009-01-18T19:29:00Z,8.33,237.7,4.878,177,7.7
2009-01-18T19:59:00Z,8.33,243.3,4.878,183,7.7
2009-01-18T20:29:00Z,8.33,241.9,4.938,172,7.75
2009-01-18T20:59:00Z,20,234.8,4.819,173,7.7
2009-01-18T21:29:00Z,20,223.6,4.938,171,7.75
2009-01-18T21:59:00Z,20,232,5.063,162,7.7
2009-01-18T22:29:00Z,7.69,227.8,4.762,151,7.7
2009-01-18T22:59:00Z,20,223.6,4.598,177,7.75
2009-01-18T23:29:00Z,20,226.4,4.651,175,7.75
